Title,Type,Price,Score,Link
ZOE'S PLACE 2,Habitación Estándar - 1 cama grande ,1080000,"9,0",https://www.booking.com/hotel/co/zoes-place-2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=841796201_350965313_2_0_0&highlighted_blocks=841796201_350965313_2_0_0&matching_block_id=841796201_350965313_2_0_0&sr_pri_blocks=841796201_350965313_2_0_0__108000000&from=searchresults#hotelTmpl
Apartahotel Caribe Diez,Habitación Triple Básica,1296000,"8,8",https://www.booking.com/hotel/co/caribe-10.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=506141406_347971060_2_0_0&highlighted_blocks=506141406_347971060_2_0_0&matching_block_id=506141406_347971060_2_0_0&sr_pri_blocks=506141406_347971060_2_0_0__129600000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamentos Meraki,Apartamento de 1 dormitorio,1428000,Sin puntos,https://www.booking.com/hotel/co/apartamentos-meraki.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=847805101_351877784_2_0_0&highlighted_blocks=847805101_351877784_2_0_0&matching_block_id=847805101_351877784_2_0_0&sr_pri_blocks=847805101_351877784_2_0_0__142800000&from=searchresults#hotelTmpl
Cabañas 7 Colores,Habitación Doble,900000,"8,8",https://www.booking.com/hotel/co/cabanas-7-colores.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=246653904_243055218_2_0_0&highlighted_blocks=246653904_243055218_2_0_0&matching_block_id=246653904_243055218_2_0_0&sr_pri_blocks=246653904_243055218_2_0_0__90000000&from=searchresults#hotelTmpl
Providence Breeze,Habitación Doble Grande,1620000,"7,8",https://www.booking.com/hotel/co/providence-breeze-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=416653204_328239002_2_0_0&highlighted_blocks=416653204_328239002_2_0_0&matching_block_id=416653204_328239002_2_0_0&sr_pri_blocks=416653204_328239002_2_0_0__162000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Posada Gladys Place,Habitación Doble,1080000,"8,2",https://www.booking.com/hotel/co/posada-gladys.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=40555001_274570340_0_0_0&highlighted_blocks=40555001_274570340_0_0_0&matching_block_id=40555001_274570340_0_0_0&sr_pri_blocks=40555001_274570340_0_0_0__108000000&from=searchresults#hotelTmpl
Calypso Beach Hotel,Habitación Doble Superior - 1 o 2 camas,3672000,"7,5",https://www.booking.com/hotel/co/calypso-beach.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=35869903_83845826_0_1_0&highlighted_blocks=35869903_83845826_0_1_0&matching_block_id=35869903_83845826_0_1_0&sr_pri_blocks=35869903_83845826_0_1_0__367200000&from=searchresults#hotelTmpl
Tropical Coral,Estudio Estándar,1323000,"9,1",https://www.booking.com/hotel/co/tropical-coral.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=150488401_276766598_2_0_0&highlighted_blocks=150488401_276766598_2_0_0&matching_block_id=150488401_276766598_2_0_0&sr_pri_blocks=150488401_276766598_2_0_0__132300000&from=searchresults#hotelTmpl
Portobelo Plaza de las Americas,Habitación Doble,2760000,"7,8",https://www.booking.com/hotel/co/portobelo-plaza-de-las-americas.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=138347201_344392807_0_1_0&highlighted_blocks=138347201_344392807_0_1_0&matching_block_id=138347201_344392807_0_1_0&sr_pri_blocks=138347201_344392807_0_1_0__276000000&from=searchresults#hotelTmpl
Alojamiento View Jhony Cay,Habitación Doble con vistas al mar,2220000,"8,7",https://www.booking.com/hotel/co/alojamiento-view-jhony-cay.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=458069002_139620016_2_0_0&highlighted_blocks=458069002_139620016_2_0_0&matching_block_id=458069002_139620016_2_0_0&sr_pri_blocks=458069002_139620016_2_0_0__222000000&from=searchresults#hotelTmpl
Apartahotel Plaza,Habitación Cuádruple con baño privado,4194000,"8,5",https://www.booking.com/hotel/co/apartahotel-plaza.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=539266701_277589953_2_0_0&highlighted_blocks=539266701_277589953_2_0_0&matching_block_id=539266701_277589953_2_0_0&sr_pri_blocks=539266701_277589953_2_0_0__419400000&from=searchresults#hotelTmpl
Edificio Bahia Fragata,Apartamento con vistas al mar,4500000,"8,9",https://www.booking.com/hotel/co/edificio-bahia-fragata-apto-403-su-casa-inmobiliaria-del-caribe.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=105862104_332168954_6_0_0&highlighted_blocks=105862104_332168954_6_0_0&matching_block_id=105862104_332168954_6_0_0&sr_pri_blocks=105862104_332168954_6_0_0__450000000&from=searchresults#hotelTmpl
Borabora hotel,Habitación Doble Estándar con 2 camas dobles,4194000,"8,5",https://www.booking.com/hotel/co/borabora.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=719208201_306996904_2_0_0&highlighted_blocks=719208201_306996904_2_0_0&matching_block_id=719208201_306996904_2_0_0&sr_pri_blocks=719208201_306996904_2_0_0__419400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamentos Turísticos In Di Town,Estudio,1800000,"7,7",https://www.booking.com/hotel/co/in-di-town-posada-nativa.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=73868702_84659619_2_0_0&highlighted_blocks=73868702_84659619_2_0_0&matching_block_id=73868702_84659619_2_0_0&sr_pri_blocks=73868702_84659619_2_0_0__180000000&from=searchresults#hotelTmpl
Apartahotel Bahia Tropical II,Habitación Doble sin cocina,1606500,"8,3",https://www.booking.com/hotel/co/bahia-tropical-ii.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=212087906_241337044_2_0_0&highlighted_blocks=212087906_241337044_2_0_0&matching_block_id=212087906_241337044_2_0_0&sr_pri_blocks=212087906_241337044_2_0_0__160650000&from=searchresults#hotelTmpl
Apartamento 607 con vista al mar,Apartamento de 2 dormitorios,2400000,"9,0",https://www.booking.com/hotel/co/apartamento-607-con-vista-al-mar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=795686401_343906629_2_0_0&highlighted_blocks=795686401_343906629_2_0_0&matching_block_id=795686401_343906629_2_0_0&sr_pri_blocks=795686401_343906629_2_0_0__240000000&from=searchresults#hotelTmpl
Viaja con ganas San Andrés,Habitación Triple,1953000,"5,9",https://www.booking.com/hotel/co/blue-island.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=597405901_351527714_0_0_0&highlighted_blocks=597405901_351527714_0_0_0&matching_block_id=597405901_351527714_0_0_0&sr_pri_blocks=597405901_351527714_0_0_0__195300000&from=searchresults#hotelTmpl
Penthouse Bahía Fragata,Apartamento,21432600,Excepcional 10,https://www.booking.com/hotel/co/penthouse-bahia-fragata.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=816881501_344189074_17_0_0&highlighted_blocks=816881501_344189074_17_0_0&matching_block_id=816881501_344189074_17_0_0&sr_pri_blocks=816881501_344189074_17_0_0__2143260000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Blue Emerald Inn,Habitación Doble,2574000,"7,9",https://www.booking.com/hotel/co/blue-emerald-inn.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592630&all_sr_blocks=196869701_93808781_2_1_0&highlighted_blocks=196869701_93808781_2_1_0&matching_block_id=196869701_93808781_2_1_0&sr_pri_blocks=196869701_93808781_2_1_0__257400000&from=searchresults#hotelTmpl
Red Ground Village,Estudio Doble Deluxe,1884000,"8,9",https://www.booking.com/hotel/co/red-ground-village.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=233591103_335367920_2_0_0&highlighted_blocks=233591103_335367920_2_0_0&matching_block_id=233591103_335367920_2_0_0&sr_pri_blocks=233591103_335367920_2_0_0__188400000&from=searchresults#hotelTmpl
By The Sea Guest House,Apartamento,2241000,"9,0",https://www.booking.com/hotel/co/by-the-sea-guest-house.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=216652401_97168912_0_0_0&highlighted_blocks=216652401_97168912_0_0_0&matching_block_id=216652401_97168912_0_0_0&sr_pri_blocks=216652401_97168912_0_0_0__224100000&from=searchresults#hotelTmpl
Posada for Living,Habitación con cama grande ,840000,"8,7",https://www.booking.com/hotel/co/posada-for-living.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=223473005_200041137_2_0_0&highlighted_blocks=223473005_200041137_2_0_0&matching_block_id=223473005_200041137_2_0_0&sr_pri_blocks=223473005_200041137_2_0_0__84000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Mare Mare Inn,Habitación Triple,2520000,"9,5",https://www.booking.com/hotel/co/mare-mare-inn-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=836568403_350574398_3_1_0&highlighted_blocks=836568403_350574398_3_1_0&matching_block_id=836568403_350574398_3_1_0&sr_pri_blocks=836568403_350574398_3_1_0__252000000&from=searchresults#hotelTmpl
Posada Turística Altamar,Habitación Doble con balcón ,1080000,"8,5",https://www.booking.com/hotel/co/posada-turistica-altamar-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=811674906_343422378_2_2_0&highlighted_blocks=811674906_343422378_2_2_0&matching_block_id=811674906_343422378_2_2_0&sr_pri_blocks=811674906_343422378_2_2_0__108000000&from=searchresults#hotelTmpl
Aposento Alto Shalom,Habitación Deluxe,1020000,"8,8",https://www.booking.com/hotel/co/aposento-alto-shalom.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=264498301_206414096_2_0_0&highlighted_blocks=264498301_206414096_2_0_0&matching_block_id=264498301_206414096_2_0_0&sr_pri_blocks=264498301_206414096_2_0_0__102000000&from=searchresults#hotelTmpl
Apartahotel Marbella,Habitación Doble Pequeña,1800000,"8,2",https://www.booking.com/hotel/co/apartahotel-marbella.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=277401803_276572878_2_0_0&highlighted_blocks=277401803_276572878_2_0_0&matching_block_id=277401803_276572878_2_0_0&sr_pri_blocks=277401803_276572878_2_0_0__180000000&from=searchresults#hotelTmpl
Apartamentos Turisticos In Di Morgan's Canon,Habitación Triple - Sin cocina,1864800,"8,0",https://www.booking.com/hotel/co/apartamentos-turisticos-in-di-morgan-39-s-canon-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=242275703_351653868_2_0_0&highlighted_blocks=242275703_351653868_2_0_0&matching_block_id=242275703_351653868_2_0_0&sr_pri_blocks=242275703_351653868_2_0_0__186480000&from=searchresults#hotelTmpl
Posada Cocos Place,Habitación Familiar,1500000,"8,1",https://www.booking.com/hotel/co/coco-s-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=57174101_262018160_4_0_0&highlighted_blocks=57174101_262018160_4_0_0&matching_block_id=57174101_262018160_4_0_0&sr_pri_blocks=57174101_262018160_4_0_0__150000000&from=searchresults#hotelTmpl
Apartamento Vacacional San Andres frente a la Playa,Apartamento de 3 dormitorios,7499520,Sin puntos,https://www.booking.com/hotel/co/apartamento-vacacional-san-andres-ii.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=420308801_243666242_0_0_0&highlighted_blocks=420308801_243666242_0_0_0&matching_block_id=420308801_243666242_0_0_0&sr_pri_blocks=420308801_243666242_0_0_0__749952000&from=searchresults#hotelTmpl
Apartamento Vacacional San Andres Islas,Apartamento de 2 dormitorios,6415920,Sin puntos,https://www.booking.com/hotel/co/apartamento-vacacional-san-andres-i.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592633&all_sr_blocks=420308601_285707900_0_0_0&highlighted_blocks=420308601_285707900_0_0_0&matching_block_id=420308601_285707900_0_0_0&sr_pri_blocks=420308601_285707900_0_0_0__641592000&from=searchresults#hotelTmpl
